text,label
"@kpoozie  i love you with all my heart, kingberly. ;)","0"
"I had a dfream about ther end of the world last night. Awesome. Its beautiful out today ","0"
"http://twitpic.com/3ir9t - thank you followers!! can we get it to break the top 10?    #twitterena","0"
"@angiemartinez good morning! ","0"
"it's a beautiful day, mashallah ","0"
"@Dannymcfly i bet it loves you to, how was give it a name?  going to it tomorrow x","0"
"@loveinplaster yes that is true  ","0"
"@jdarlinghess it's a great day 4 it, say hello to Jack 4 me ","0"
"@garymurning Still, it's great! Got to link us to it once it's done. ","0"
"@xtremedz I think i'm falling in love with you!!  xxx #iloveyou","0"
"good morning everyone!  mmmm i want doughnuts for breakfast.. i really dont feel like going out to get them!! haha","0"
"Kids gone, husband gone, house to myself, life is good. ","0"
"@juliebenz I'm wishing you lots of fun at the convention,lovely meetings with your fans+friends.I think a few of our JMfanboard are there ","0"
"Oh... and good morning all.   I need more coffee...","0"
"@texasturner lolz probs just takin a break off tweet. Twitter wldn't suspend such sweet peeps  Will keepya posted hey!","0"
"One great thing about Twitter is you learn to &quot;skim read&quot; and screen content using icons. ","0"
"it's a beautiful day for a wedding!! ","0"
"@idsharman oh, brilliant. thanks ","0"
"@mattnotley2004 just me and Ellery man. Nice and quiet now. Wireless Internet works pretty good once settled. ","0"
"good morning   busy day, much to do with no energy to do it, lol","0"
"@lovejonz618 Somehow that doesn't sound right. ","0"
"Karo and Ida's concert was great!      ","0"
"@kenroyal glad to know you enjoyed it  I'll let the performers know as they'll be thrilled with your feedback ","0"
"loved the fast and the furious 4 baby! ","0"
"okay, my ipod has been synced. FINALLY. so happy now.     anywho. painting brothers house STILL tomorrow. then relaxing.  ","0"
"Chilling with a good friend over anime ","0"
"I love when the hubby makes my breakfast!!! What a lucky girl I am ","0"
"@culturevultures great idea, will retweet the questions and answers ","0"
"what a beautiful day! finally! ","0"
"@tomsmale  and @TeddyShabba  thank you also for the morning addys   I always show love yto those who show it to me also Thanks again","0"
"@maynaseric I'm a huge fan of his too ... thanks, because I wouldn't have known he was on here if I hadn't seen your tweet ","0"
"did you noe, i love when its getting warmer out! &lt;3 ! ","0"
"@jonrhoads Naples FL, and it was great ","0"
"About to have the most beautiful Saturday ever! Enjoying the glorious sunshine with someone wonderful ","0"
"@hunkydoryhome great news on that and the other! can't dm back for some reason ","0"
"@markmcnulty cool, looking forward to seeing it.  Have a good gig at the Academy tonight, sooooo envious! ","0"
"@btazzi thank you for that - I am ","0"
"@carbonnyc he he. Its lovely to see you so excited by new vocab  I am sure i have one here somewhere. Will send when i find it","0"
"Drivinggg withh them&lt;3 goodmorning j,c,c,and,a ","0"
"@Markymark_  now who do you thank for getting you to follow the sex that is @ iamcassiedavis ","0"
"@tbsnewagain it sounds soooo good! I can't wait for the albuuum :] How are you guys? Please come to Finland ","0"
"@vickytcobra that's a good start though! at least you've cut down a hell of a lot ","0"
"@wenightswam ohhh haha. season 3 is heaps good  especially the guy ripley special at warped tour. hahahaha. that's ok ","0"
"@raytoro Don't bother for some people.we know You work too much for new album.We appriciate everything you've done.Have a great weekend ","0"
"@diana_music  been checking phone all day hoping something would pop up  glad you had amazing seen video on youtube wish could of gonexx","0"
"It's going to be a beautiful day so I'm cleaning up my yard &amp; catch up with the neighbors who are doing the same  ","0"
"@NANCYLITTLEBIT thanks for the follow ","0"
"@cocotia thanks  what do you do today and tomorrow ? i have a bbq + some work to do (almost last week of the semester!)","0"
"@ellylaine thanks Elly, it was a lovely run in the sunshine, although got quite hot, still better than the rain! ","0"
"Today is Thunder Over Louisville - the start of the Derby Festival.  I love being here for the festivities even if I'm not going.  ","0"
"@India_Yellow I love your bg pic...awesome! that's why I followed lol  God Bless! ","0"
"goin shooting.. draw partner!! hahaha.. should be a good day today  7A","0"
"@suplada It's pretty good. Smoother and less bitter than the usual pale Pilsen. ","0"
"love the bass and flow. Yep!  ? http://blip.fm/~4j69w","0"
"Have a great day, Jen.  &quot;Somebody&quot; had me up early because she was hungry...it's Saturday.  ","0"
"@DaveMann thanks for the follow ","0"
"@AKSonline oh lol thanku very much glad u enjoyed it. Got a lot more shows coming up if your about ","0"
"@miguelrodriguez Yes it is beautiful here too   Going to a kayak festival and then to my daughter's soccer game  Have fun frolicking!","0"
"Ever dealing with contract legals? Check out www.firstdrafter.com   @firstdrafter - Thanks! Law meets Web 2.0! Just makes good sense. ","0"
"@KineticEntity  doing good here ","0"
"glad the curtains came in way under-budget. ","0"
"Thinking about heading to Orlando next weekend -- any Tweeps know of any great deals? ","0"
"@larainefan ...so I guess I did find something interesting  I hope she lets me put my feet up, too.. . lol","0"
"lol. yeah not much, watching skins and beboing (is that even a word...?). you?? ","0"
"Thank you to everyone for the great 1st day at #barcampevn09  looking fwd for tmw. ","0"
"@atizine thanks! I knew I could count on you. ","0"
"@tommcfly @Dannymcfly glad to see you guys having fun  hope the concert KICKS ASS!","0"
"Itll be a good fish fillet lunch ","0"
"@SteveEvans64 Not to worry - you won't be out the back on your own... we can sit and talk about the good old days when we used to be fit! ","0"
"@bridgetDginley this is totally why I follow you - because you're f-ing nuts (in a good way) ","0"
"@Lark_vamp_ You can soon change that, and I think it's beautiful!  ","0"
"beautiful morning in Atlanta even with all the pollen... ","0"
"@Dannymcfly  You need a profile photo :p and good luck for the concert in Amsterdam ","0"
"@ilovepublicity I heard ","0"
"@Adamxtreme the person who can make it good is you. Go out and do something fun! ","0"
"@carnellm outside is good.  Especially if spent with family.  ","0"
"@bettykitten Ohhh im happy to waste it.... I like the rain and people waste rainy days so this is my own rebellion ","0"
"@bryoccoli so? you could have stopped off in france on the way back. im sure they wouldnt mind. lovely people. full of... legs and such ","0"
"@carlita818 good luck! Wish you the best. ","0"
"@knitkat haha it did thanks  Felt a bit tight but its still in one piece! ","0"
"Okay, I have had my occasional rant. I'm sorry for the noise it created. Sorry. *hugs* love ya Tweeps!  sorry, ok? Still, #TwitterFonPwns!","0"
"My Blog appears in Top 10 finally on Google for many linux and drupal related searches http://tinyurl.com/dya498 happy ","0"
"@freestylesteve hows it goin fss? thnx for showing love at http://thetimbalandbuzz.com we rlly appreciate it ","0"
"@tamre good, there's no other way to be.  ","0"
"oh what a beautiful morning! oh what a beautiful day! off to a horse clinic! ","0"
"@bluvox thank you! I really feel a lot better today so I think your good wishes helped! ","0"
"@leedlesidhe How did you find the twitter application for your palm centro??  thanks ","0"
"@asotfan Its all good  We're here to share the love for trance!! #asot400","0"
"WOKE!! lol good morning yall ","0"
"@mileycyrus listening to the HM movie soundtrack,, don't walk away when i'm talking to you, love it.. ","0"
"is - according to Sonic Italia - &quot;legendary&quot;.  Gotta love the Italians - they have THE BEST national anthem (after the UK of course). ","0"
"'s coworkers are wondering why he's so giddy lol. ","0"
"Hey everybody! Have a great Saturday, because I will ","0"
"@tommcfly http://twitpic.com/3iquy - Wow Amsterdam looks soo beautiful  The view is awesome Danny and the tree","0"
"twitter twitter i love it ","0"
"many congrats to the kimmels  beautiful wedding, great times","0"
"beautiful day in Chicago ","0"
"Good Mourning from the sisters. P stayed the night, it was nice. and GO ADAM, good luck with the bartending ","0"
"Enjoying the great weather ","0"
"time to go to work! i get to see good people today though at least. ","0"
"I read that it's a beautiful day outside. I however am still in bed at the moment. Decided to sleep in a little. ","0"
"@Incisive1 ahhh, I feel extra special now  THANK YOU lol x","0"
"Had a really good time at the Pamper Chef party last night. ","0"
"@ztnewetep FALL OUT BOY BELIEVERS NEVER DIE TONIGHT were getting there three or four hours early to get good spots ","0"
"MarkFerSureTip #6- When Ex Bf's call saying they love you say &quot;Sorry your love is no longer required here, thank you&quot; and hang up ","0"
"@LiliCosic the last drawing you shared - that was good  Seriously - do share the painting ","0"
"my aunt had her baby! Keira Walsh-Condon. I love that name ","0"
"@sarahstanley  keep up the good work ","0"
"Good morning Swap friends! I hope you are enjoying this beautiful Saturday! ","0"
"@TheLooseCannon Peace Bro, so far so good today - how are you? ","0"
"The Internets just wished me a happy birthday ","0"
"@suzannetobias Ended up getting the cheapest one Attitudes had ($21!). But thank you. ","0"
"work meeting at eight! so earlyyyy. then off to the peewee tryouts. hope they do great ","0"
"Very much enjoyed Harold and Maude at the Bijou last night, and the great company ","0"
"@iheartshaleh  Boo to me and smash having girls night!? lol well, come on down, then! we welcome visitors! ","0"
"feeling good  doing nothing.","0"
"@brianwilliams Brian, You're welcome. The Saturday is starting off good. Getting ready for dance class. My Daughter is 2 1/2 yrs old. ","0"
"@asinglewahm Good morning! Ooh, thank you! Nice to experience ppl being happy to see you!  O thank you. So far, so good! You, too!","0"
"up... having coffee, Saturday gig today...  Good thing too... cuz were outta bread!!! lol...","0"
"ShanyJonas hahahaha! NO. love you too!! ","0"
"Just woke up.....playin some gears.....then prolly chillen with gee at mall???.....crank 2 was good ","0"
"@shabooty understandable lol well, I wanna see it  waiting patiently...","0"
"is sore after trying to keep up with a young whippersnapper in bball yesterday...thank goodness for the rain today - no rematches ","0"
"@pineapple28 wooooooooooooooooooo!  you made my day thank you!!!!","0"
"i'm hella happy. packing, dinner, the sam's coming over ","0"
"haha greattt day !!!  mwhahahaha im naughty ;P","0"
"@illwil2 thanks babe! ","0"
"@Dannymcfly I bet you would love Sweden then ;) GET YOUR ASSES OVER HERE, WILL YOU? pleeeeaaase ","0"
"@suey_xo lol oo i should do, im suprised uve not messaged him yet, i thought u were the ultimate speidi fan!  xx","0"
"oh look my 3 year old tweeted  lol","0"
"What a lovely day. I love Spring ","0"
"@MeganMac awwww thanks Megan!! I missed you too!  How's MY MAIN MAN AND WOMAN!?! ","0"
"So far only one follower? C'mon i want an extra 100 by midnite. Ill do a dare if i get the extra lol go on u know u want to ","0"
"@twitchinggrey love to see it! i'll send you my email ","0"
"@thisisverbatim they were good ","0"
"i'm up 30 minutes before my alarm.. and it's soo sunny out! good morning twits  what's today look like for youu?","0"
"@salspizza tomorrow I should have some cools pics for you if weather is good ","0"
"@iatraveler thanks Jody for the retweet about our BIG SALE http://bit.ly/160uYS  and for your purchases! ","0"
"@drright lazy  good for you!","0"
"Why is there nothing good on Tv? Britains got talent tonight! ","0"
"good morning all. hope today goes good for you ","0"
"@lukedaltonmusic you made us happy tonight  sweet set","0"
"@linnyboo cause I care  lol","0"
"@iamdiddy  good morning!  you should better get some sleep or in the next minute you'll feel like flying! Hehe.","0"
"i love ashton kutcher!!!!!!! but i love my kids more!!!!    aarrggghh still at 6! waiting waiting waiting for ashton.","0"
"I am the only man in a room full of 100+ women. Is this a good or a bad thing. Share your thoughts. Me ... full of fear. ","0"
"@mikevegasbaby tell me if i'm wrong or righttt! tell me i can stay tonight! I love that song. I'm seeing them really soon! ","0"
"@AllanGoesDMB Nice Allan! I missed those so thanks for posting again. ","0"
"Good morning, Twitterbugs. I'm feeling very inspired today... it feels good! ","0"
"@dandelions8910 lol  unfortunately, my second thought was &quot;crap I have work in 3 hours&quot;","0"
"went shopping today. gotta love that shopping high before uni work ","0"
"continuing my work in the garden. #haiku � earth, plants, wet stone, breeze / oh lovely analog world / scratched and dirty hands ","0"
"hey! good morning ","0"
"17 Again!  The movie looks so funny!!! I cannot wait!!! I just need to get my tush outta bed. lol","0"
"enjoying this beautiful sunny day... just wish it was a bit warmer ","0"
"Bailout scheme at IIT Madras: If you don't get a good job after B.Tech, opt in for a masters and spend an year more ","0"
"Okay...here come the Sun..has that been 5 minutes yet? Whata think bout that Texas weather? lol ","0"
"at my tito's house na. just came from a much-needed date with Marc  haha. movie marathon! love it!","0"
"@SabrinaBryan You're a great dancer. I hope dance with you some day!  i'm a dancer too ","0"
" I really don't deserve him. Isn't it funny how you realize who really cares? He says he &quot;wuvs&quot; me, well I think I might love him.","0"
"@britneyspears thanks for following me! haha ","0"
"@voltaires_vice I really enjoyed this series of Lewis ..and glad to hear Puck is happy in herself ","0"
"@DJBonics can you play &quot;boom boom pow!!&quot; more often? I love kiss. it's the only station i listen to. ","0"
"@eyeonannapolis thanks for the retweet! ","0"
"On the way to the market for nutella and fruit crepes.  such a beautiful day!","0"
"is awake, videogames, then finishing my chem project  feels a good day coming on. yayy JCA in a fewww","0"
"@OfficalJonasBro i love you nick...hope i see you in germany...world tour 2009!!!it would be the best day for me in my life...  O-O","0"
"I'm in class on a saturday....can you believe this shii???  I love it.","0"
"There is a lovely 'L' endorsement on my license now. all smiles ","0"
"@GuySebastian Have a great day Guy ","0"
"@ddlovato london apple shop gig i hope and pray i win tickets  your amazing, my inspiration! come to the UK more often we love you here ","0"
"@CrosbySHo87 wow, that's nice of you!  thanks!   let's see what your little birds can do when they come to the city of brotherly hate ","0"
"Such a lovely sunny day ","0"
"@jcsextro that actually might be a good idea - his former hobby had him building a still... no seriously, a still like a moonshiner ","0"
"@papasmurfrock thanks - will try in ascending order of price ","0"
"lovely margarita  http://tinyurl.com/cg8wub","0"
"@GDhuyvetter did I really use the word &quot;hate&quot; ?  I do believe any company in &quot;communication&quot; should be good at it, some are not.","0"
"i think my foot is finally back to the point where i can go for a good morning walk today. And it's a nice overcast day... ","0"
"@DeniseMM I know... It's an ugly thing. And, I'm seeing others getting it now too. NOT good. Thanks for sticking w/ me! ","0"
"@divawhisperer  and that's a beautiful thang for real   LOL!","0"
"@marginatasnaily lol im gaining followers!!! going to walk the doggy, will b back later to continue this divine chat  x","0"
"english classes on sunday morning? i can get it  good morning people","0"
"@mikeybouchereau lol yes you Mikey. lol crazy night ","0"
"@Dannymcfly Coool, you love Amsterdamm ! &lt;3 ","0"
"You'll be proud of me @Mikharper . I've watched all of Firefly and Serenity + DVD extras in 1 week  Its so good! Film made me sad though!","0"
"Good morning to the world!! I love you all ","0"
"@yilei thanks for teman-ing me to dinner! rest well tonight ","0"
"had a great evening! GOD IS MOVING GOD IS MOVING ","0"
"Rua da Lama yesterday great! I'll Be there again today! ","0"
"I love how nice it feels out. ","0"
"@PleasureNPain awwww thank uuuuuu ","0"
"@justinlathrop depends on the spell. If theyre like making cookies appear and giving u the ability to fly, its all good  otherwise, hide","0"
"@SabrinaBryan what country do you love to visit? ","0"
"finding Joy on twitter, first laugh ever from twitter! thanks ","0"
"inner peace - love - light - healing - it changed my life ","0"
"@littlefurybug It's been fab thanks, &amp; absolutely gorgeous!  how's yours been? x","0"
"Heading off to the ASPCA Wag-n-Walk. Here's hoping the weather changes. It's a good cause so the weather should be nice, right? ","0"
"Listenin to escape the fate loveeeees! ","0"
"@CinnamonCloud lol  nice and clean now? ;) lol! I'm just after a cup-a-soup  heading out soon. ","0"
"@AfricanABC its what twitter is for love, your outlet. Don't even apologise ","0"
"@JoshPyke, Radio 2 session was beautiful.  ","0"
"I'm out with Valentina &lt;3.I love the song &quot;It's Alright It's OK&quot; by Ashley Tisdale!Good work ","0"
"I feel bad but then. i dont.  made me happy  chans is drying her pants on the window xD just chillen","0"
"@MCHammer they dont show live-baseball in germanTV,but we love football(you call it:soccer)and my favrouite team,the HSV is in the final4 ","0"
"@Brauron thanks so much for the #followfriday ","0"
"It's not even 8am, I'm in love with Saturday mornings!!!! ","0"
"ok, so.. &quot;Organaut&quot; sounds great, great presets but the VST parameters engine is a bit flacky :/ so... guess I'll mention &quot;VH-1&quot; instead ","0"
"@Thehoofer Huzzah! I'd love to. So much superhero paraphernalia! ","0"
"@johnny_trouble i like the spoken word, thank you ","0"
"@CherylHarrison thanks for the updates/posts Cheryl...interesting nuggets. ","0"
"@AlexisLeAnne well maybe a good cry will be good for me so imma go rent it ","0"
"@Drea823 thank you so much ~ definitely looking forward to sharing tweets! ","0"
"ew, 'cyber-judging' just cause i like to wear converse. if you haven't got anything nice to say to me, don't say anything at all! thanks ","0"
"@alittlebit I like, esp the commentry about your skiing trip (White out), must have been a lovely feeling ","0"
"Bumper to bumper traffic on the FDR... Watching everyone run and walk along the east river.... Wish I could join.  beautiful nyc day!","0"
"but nonetheless, i had a good time with them again today. ","0"
"YAY! I love Saturdays...sleeping in and not having to wear heels!  Have a great day everyone!!!","0"
"had fun at last nights Reedemer auction, and snagged a couple awesome deals for a great cause! I'm ready for today ","0"
"@v_cub or where u reffering to she ra lol ","0"
"Had a lovely time at Matti's last night  Thanks m'dear. And a wicked Wicked rehearsal this morning!","0"
"@mommybeebee and yes she is a great singer!!! ","0"
"New day .... need good thing ","0"
"New pics on imdb.com from HP and the Half Blood Prince. I'm SO EXCITED. This is going to be a great popcorn-movie summer ","0"
"Good Saturday morning all! It is the weekend! I love weekends! ","0"
"@dasparky thank you.  Sometimes it just happens that way ","0"
"@marcelolynch Little Miss Sunshine es genial ","0"
"@LizzieC. Download some Donk and blast it or put Tidy's greatest hits on and run the risk of her taking an ASB0 out on you ","0"
"@TonyMackGD just trying to get good people good jobs and clients ","0"
"@WaveFoundation oh my   I could definitely see me dropping some money on caffenated goodness here ","0"
"aww you're so cute :$! love you @terregoss &lt;3 ! missing you already. Good luck 2day  muah!","0"
"today was a good day  won 2 firsts and a second place.","0"
"@vaerlina hope your little sister has a great birthday. ","0"
"@BryanCates love being married to u but Richard Dean Anderson was my first choice. I think I was 6 when I decided that. ","0"
"Oh and FINALLY I see some good weather!!!  Just like my mood!! ","0"
"@StonerAlyson Thanks for clearing that up..I just wanna say that you are amazing I loved you since CBTD and you rocked in Camp Rock  xoxo","0"
"@ThinkReferrals Oh i've got some friends in STl who wouldn't be too happy about that! I'm staying neutral and will support you both ","0"
"@smilescream But I'm not good at playing guitar :| But I CAN whistle! Haha! Are you coming on the 27th? ","0"
"Everyone have a great saturday and don't forget to dedicate atleast 5 mins outta your day to your inner child. Wave your hand in the air ","0"
"So very tired. Waiting for train to go to airport. Can't wait to get home to my lifey and Porter. Yay!  happy saturday everyone!","0"
"oh what a beautiful morning, oh what a beautiful day ","0"
"@neverett Thanks cool lady I am newly licensed   @eerac Whoa you are good at keyword search must be because you have a PhD at computers?!?","0"
"guess who has a swollen neck/shoulder again?? hmmmm must have been from carrying those bags. oh well, glad grndpas stuff got new homes! ","0"
"Finished helping mother in kitchen. Made biriyani!! Looks good as always   Watching Rocky now, Hey Adrian!! lol","0"
"@ScottBravell hello. thank you for the follow and the great quotes. ","0"
"@lislBR Yeah We had a great time thanks, great fun! Theme parks by day...Woodland hot tub at night Mmmm x ","0"
"@abracadabrazoo Turbo Jam is a great workout! If you need help with support/motivation (for free!), let me know. I'm a Beachbody coach! ","0"
"@outlinereality how great ","0"
"@fearnecotton heyy, could you play either 'We'll fight' by Something with numbers, orr 'Yours' by Dan Black. thanksies Rosie xoxo ","0"
"I am in love. ????? ","0"
"@BeautifulBarns Visited your nice website; I learned a lot. Thanks for the follow-have a great weekend &amp; good luck on the move. ","0"
"I don't wanna be just great quotes, and I don't wanna be just ramblings, although I may do both,.... from time 2 time !  ","0"
"@awoods  thank you kindly for #FF ... I saw you at #smcsea but you were deep in conversation ... I didn't want to interrupt.  ","0"
"@RobPattinson_ Hi! ..  i love Twilight  just finished reading them.. now im sad :'( xx Can't wait till new moon x ","0"
"@lollipop26 I just bought box dye too hehe  Have horrible roots showing!","0"
"@wedgienet happy anniversary reg! goodluck with the card! ","0"
"@Oprah I love you show, we Filipinos just adore you  you're my mentor! god bless! more power...you are so amazing ","0"
"@jessbidgood aw, miss you too ","0"
"@msv247 Stay your behind (a very nice one, at that) inside.  I'll enjoy it enough for us both since I'm such a great friend.   ","0"
"is getting ready for work. wishing everyone a beautiful day ","0"
"Thinkin about my boo...I love him so much ","0"
"@bbrooke good morning 2 u hillybilly ","0"
"@FLYBUTTERstudio Welcome abroad!  Love the name!  Hope this is better then the text!  get outside today! good weather-finally here!","0"
"@aliceisababe haha thanx but im going be 15 in about 3 weeks  and ya ppl call me fire (its a nickname) lol","0"
"Working early yet again. Only 2 more hours til I can go home and relax on this beautiful day before getting crazy tonight! ","0"
"http://twitpic.com/3ivcd - Haha my new lil tube amp is the shit...hooked up the metal muff pedal and it sounds killer.. mad happy, heh ","0"
"@LowieGal Have fun! Vodka is good. ","0"
"gorgeous day today. my son finally gets to play his first game today. and i have a job interview today  it's gonna be a good day","0"
"hey twitter people!! I'm off to church. I hope you a good day and enjoy the sun, if it's out for you  HOLLA!","0"
"Easter blues = Chocolate (It makes people happy  )","0"
"@meznor @merici thanks for the socialised ref abuse ","0"
"Finally have some of The Horrors back on my itunes... New album in May  But I still love Death at the Chapel... its ridiculous","0"
"@Oprah Thanks for your show yesterday  Myself and probably millions became twitterdees after watching   I love your shows and thank you!","0"
"yum yum yummmm! chinese is on its wayyyyyyyyyyyyy wooooohooooooooooo. food makes me soo happy ","0"
"@Fearnecotton i love it ","0"
"@panacea81 My day is fantastic, tried out you're Leona Lewis look for tonight, I love it! So.. Thank you!  How's your day coming along? ","0"
"For some reason I'm in a good mood today despite the fact I have to work on non-SR stuff. Maybe it's the pay at the end... ","0"
" @MICHAEL_CASTRO is not at 902  thanks!","0"
"@WhytStar thank you  I'll have my two little princesses now!","0"
"@autumn_dreamer : thank you  its all because of your good wishes!! take care ","0"
"@smophberry yeah 10am  would be good  xxx","0"
"@humbug83 Me too!  xxx Hope you had a good day hun xxx","0"
"@Jonasbrothers hey guys  thanks for tweeting? yea. hehe. how are you guys?","0"
"@herboriste you ROCK, lady ... happy birthday ... enjoy it to the fullest ","0"
"@pacogp I will be locating both soon!  thanks for the tip ","0"
"@alyssathegreat I'm ready when you are! ","0"
"goooooooooood morning!!! I'm going to get my butt up and take the dogs for a walk to the park!   Its beautiful outside...rise &amp; shine!!!!","0"
" great night.. ended better than it started.. and it started pretty damn good!","0"
"Hello again new tweeples, goodness MP porn &amp; Michael Portillo are populal, I feel less alone with my Portillo love now ","0"
"@rodl13 Ahhhh ok..I love hockey and the Canucks! ","0"
"@Equestrian90 you know I still love you dear ","0"
"how should i do my hair???...considering a fade lol....hey,cassie did it ","0"
"@galexkeene ah, thanks, i didn't think it was qualitfying at the shanghai F-! ","0"
"Goodmorning world, i think i'm in for a beautiful, slightly hectic, amazing day. ","0"
"@nick_carter good morning Nick!! i will wait your joke!! ","0"
"@HunterBoone no problem, next Tuesday's fine. Just don't keep me too long, it's my birthday! lol ","0"
"@hahaBecky haaaha no i want to, too. but cant think of anything. haaaha lol, see you sooon  x","0"
"cool. im seeing them on the 25th which is next saturday! cant wait!  how old are u? sorry im asking but i ask everyone that lol x","0"
"Had a good afternoon spent with my best friend Haley, time to finish Stonehythe ","0"
"@Fearnecotton great show today  please could you play 'Don't upset the rythm - Noisettes' its my fave song in the world. ash x","0"
"@me_nny thanx! u're soooo sweet!!  of course i love BRITNEY!! she's the best singer ever!  where r u from?","0"
"@sinicide thanks dood ","0"
"@braun15 @JimBrochowski @capebretoner  thanks guys I passed Shaq's name on appreciate it ","0"
"@jennifer6973 Mmm good weather makes for a happy Tizz ","0"
"@charlii1 mmm true!! I'll do that  thanks xoxo","0"
"@Fearnecotton hi fearne  please play the new calvin harris song! thanks! x","0"
"@checkyesjheri thanks  i hope so too haha its all rainy. &lt;444","0"
"@EBSQ thanks! it's really coming together ","0"
"@happymusician Im 99% sure ill be there. See you in a few hours and don't be nervous (you'll be fantastic!!) Cant wait! ","0"
"I had a happy day ","0"
"@melaniejustine okay  love you too!","0"
"@TheComputerNerd I just watched it and I love it ^^ It was so funny ","0"
"@DonnieWahlberg It's on....today, Bulls vs Celtics! It's the only time I'll ever be backing someone other than u  Still love you though!","0"
"@CarterOrange True... I just picture Rob all throughout the book    I'm watchin some of your other videos on youtube. They r very good! ","0"
"woo-hoo! just noticed that I got to 1,000 followers, thanks everyone ","0"
"@JerrieGurl good mornin hot cakes  i is feelin good yo, rockin day 3 sober. Write write write today!! holla atch ya boi","0"
"@PrincessOfPlano @tiinag @Axiomtoo @nick_jastix @Reach @Persona_Affairs thanks for welcoming @playaholic my friends  much appreciated!","0"
"@savannahflower What's good  you get my msg lol","0"
"To love deeply in one direction makes us more loving in all others ","0"
"@DeniseMerritt  Had a great time too! You are welcome any time ","0"
"@mileycyrus have you read the book &quot;P.S. I Love You&quot;, it's really a good one ","0"
"@alyankovic Wow he is great isnt he?  Glad you had a good time","0"
"@tumblestack: thanks! looking forward to following your tweets. sounds like a great day there ","0"
"@iamchrisc i love your version of Love Story from blogtv  I really hope i'll meet you sometime! you're so awesome! relpy? &lt;3","0"
"@_SnowflakE_ thats good keep it up ","0"
"awake and happy :O ? &amp; wanting to watch 17 again SOOO BADLY ","0"
"Yew Keong says ops today was smooth. James says ops was ok. Xinwei says ops was good but ...XXXXX.... Ha! Ops can do without me!!! ","0"
"today is my b-day party  ....  but i�m still tired .. lol....","0"
"@SaqqaraBN I do honestly I'm not evil lol I kust fell that is really bad shape to be in at 29, hope you're ok ","0"
"at work now, then getting my hair done, barnes and nobles, then off to job #2... im a hustla lol! ","0"
"@TobyKing_ the obvious, flame wars.  im good thanks ","0"
"Off to breakfast and then some shopping. Have a great Saturday everyone! ","0"
"Can anyone recommend a good sci-fi or fantasy book? I'm at a bookstore now ","0"
"Having a drink at the cliffs lovely ","0"
"thinks it's a beautiful day for a wedding!  congratulations Kevin and Kelly!","0"
"loves living in florida!! its sooo gorgeous outside! ","0"
"@que_day26 good morning que.  follow me.  ","0"
"@Wossy I used to work for EA.  My soul is ruined.  But sounds good so maybe I'll check it out ","0"
"@Sigma_Theta Oh wonderful! I'm quite happy for you. ","0"
"just remembered the NFL Draft is today!! Freakin SWEET!  But I'm still not happy with my upstairs neighbor. :[","0"
"... and i'm happy to say it too ","0"
"beautiful Saturday morning in Miami, Brickell. 79 degrees, nat too cold nat too warm ","0"
"@JP2525 That is reasonable.I get paid before I begin a project. But my biz is different. Deposits are good! ","0"
"It's 66 and beautiful, taking my run outside ","0"
"At work now, facilitating an alcohol and drug group starting at 8:30am. I learn from them so much sometimes, I love my job  ","0"
"such a beautiful day.. gonna spend it outside studying pharm...or not studying pharm...either way its a beautiful day ","0"
"@lillyella thanks ","0"
"@KrisAllenmusic take a nice rest and goodluck on the next show  GO KRIS !","0"
"At cornfest and its a lovely day with ruby and alissa. ","0"
"All we need is Love lalalalala! All we need is love lalalala! aaall together now  all you need is love lalalala! all you need is love lala","0"
"A-Day Game! &amp; Family in town! What a great day! ROLL TIDE! ","0"
"is glad to have the time to help out a dear friend. ","0"
"@Voluptuous_Val  sounds good sweetie  email me","0"
"@crazzyford sometimes it's great to be a foreigner ","0"
"@martynpepperell really?!!  That's fricken great to hear!!  I had a fab time   How's you? x","0"
"@cindiny152 Best to you! Have a great run and I hope the weather is perfect ","0"
"oh my what a beautiful day it is! having morning coffee on the back patio deck. 72 degrees right now... gonna enjoy this while it lasts ","0"
"Toddler tip: Save all your jar lids. Million different ways for them to play with those lovely, jingly things. ","0"
"with my lovely sister! ","0"
"@jaceypants thanks!!! ","0"
"@goodolfroggy Turn up the fan and drink lots of cold water! Maybe watch a movie set in winter? ","0"
"@RyanRekishi thanks man. Will take you up on that ","0"
"@4everBrandy Morning Brandy  I love your music! I'm fine, how are you??","0"
"Spinning kicks my ass and I love every second of it ","0"
"@StarTrek_UK thanks  I know I will","0"
"@sachiclayton welcome home!  i love you sach. ","0"
"is happy even though it's raining; there is no reason to not smile everyday!!! ","0"
"@WeddingRadio liking Twibes...thanks for the tip! Off to create my own ","0"
"shit i think i have to write my own pagination then! anybody having a good one to share with me ","0"
"@A_La_Rue never tried computer scrabble (maybe I should). I'm not very good anyway (you wouldn't have to bend rules to beat me) ","0"
"@NathanFillion just watched that and I had to make a point of figuring out which one he was  Hilarious - thanks for the laughs and songs!","0"
"@ipodtouch15 thanks doll ","0"
"is glad I did what I did and didn't settle....back to Jenny time now ","0"
"Give someone you love a hug ","0"
"all you need is love tataratata! all you need is love tatarata! all together now  everybody  all you need is love tatarata! aaa so good!","0"
"thanks @mattthein  i am!","0"
"just had a hiccup fit lol ","0"
"@sean_mac glad youre good !  Anyways, wow it's like 30 C outside ! I jammed with a friend of mine today in the garden. I LOVE the sun!!","0"
